m,delta
218,0.0028981995821480214
219,0.0028981992030201976
220,0.002898195737998846
221,0.002898198216699649
222,0.002898196311394555
223,0.0028981967187174367
224,0.0028981983289820728
225,0.0028981958257712093
226,0.0028981993435823823
227,0.0028981960370474736
228,0.00289819807960862
229,0.0028981965688042307
230,0.00289819958216939
231,0.0028981992030047907
232,0.002898195737998846
233,0.002898198216706772
234,0.002898196311394555
235,0.0028981967187174367
236,0.0028981983289820728
237,0.0028981958257712093
238,0.0028981993435823823
239,0.0028981960370474736
240,0.00289819807960862
241,0.0028981965688042307
242,0.00289819958216939
243,0.0028981992030047907
244,0.002898195737998846
245,0.002898198216699649
246,0.002898196311394555
247,0.0028981967187174367
248,0.0028981983289838773
249,0.0028981958257712093
250,0.0028981993435823823
251,0.0028981960370474736
252,0.00289819807960862
253,0.0028981965688042307
254,0.00289819958216939
255,0.0028981992030047907
256,0.002898195737998846
257,0.002898198216699649
258,0.002898196311394555
259,0.0028981967187174367
260,0.0028981983289820728
261,0.0028981958257712093
262,0.0028981993435823823
263,0.0028981960370474736
264,0.00289819807960862
265,0.0028981965688042307
266,0.00289819958216939
267,0.0028981992030047907
268,0.002898195737998846
269,0.002898198216699649
270,0.002898196311394555
271,0.0028981967187174367
272,0.0028981983289820728
273,0.0028981958257712093
274,0.0028981993435823823
275,0.0028981960370474736
276,0.00289819807960862
277,0.0028981965681358765
278,0.00289819958216939
279,0.0028981992030047907
280,0.002898195737998846
281,0.002898198216699649
282,0.002898196311394555
283,0.0028981967187174367
284,0.0028981983289820728
285,0.0028981958257712093
286,0.0028981993435823823
287,0.0028981960370474736
288,0.00289819807960862
289,0.0028981965688042307
290,0.00289819958216939
291,0.0028981992030047907
292,0.002898195737998846
293,0.002898198216699649
294,0.002898196311394555
295,0.0028981967187174367
296,0.0028981983289820728
297,0.0028981958257712093
298,0.0028981993435823823
299,0.0028981960370474736
300,0.00289819807960862
301,0.0028981965688042307
302,0.00289819958216939
303,0.0028981992030047907
304,0.002898195737998846
305,0.002898198216699649
306,0.0028981963111271375
307,0.0028981967187174367
308,0.0028981983289820728
309,0.0028981958257712093
310,0.0028981993435823823
311,0.0028981960370474736
312,0.00289819807960862
313,0.0028981965688042307
314,0.00289819958216939
315,0.0028981992030047907
316,0.002898195737998846
317,0.002898198216699649
318,0.002898196311394555
319,0.0028981967187174367
320,0.0028981983289820728
321,0.0028981958257712093
322,0.0028981993435823823
323,0.0028981960370474736
324,0.00289819807960862
325,0.0028981965688042307
326,0.00289819958216939
327,0.0028981992030047907
328,0.002898195737998846
329,0.002898198216699649
330,0.002898196311394555
331,0.0028981967187174367
332,0.0028981983289820728
333,0.0028981958257712093
334,0.0028981993435823823
335,0.0028981960370474736
336,0.00289819807960862
337,0.0028981965688042307
338,0.00289819958216939
339,0.0028981992030047907
340,0.002898195737998846
341,0.002898198216699649
342,0.002898196311394555
343,0.0028981967187174367
344,0.0028981983289820728
345,0.0028981958257712093
346,0.0028981993435823823
347,0.0028981960370474736
348,0.00289819807960862
349,0.0028981965688042307
350,0.00289819958216939
351,0.0028981992030047907
352,0.002898195737998846
353,0.002898198216699649
354,0.002898196311394555
355,0.0028981967187174367
356,0.0028981983289820728
357,0.0028981958257712093
358,0.0028981993435823823
359,0.0028981960370474736
360,0.00289819807960862
361,0.0028981965688042307
362,0.00289819958216939
363,0.0028981992030047907
364,0.002898195737998846
365,0.002898198216699649
366,0.002898196311394555
367,0.0028981967187174367
368,0.0028981983289820728
369,0.0028981958257712093
370,0.0028981993435823823
371,0.0028981960370474736
372,0.00289819807960862
373,0.0028981965688042307
374,0.00289819958216939
375,0.0028981992030047907
376,0.0028981960957395656
377,0.002898194719526745
378,0.0028981995411482084
379,0.0028981976897634585
380,0.0028981968465643
381,0.0028982041757180704
382,0.0028982024858963144
383,0.002898202202401965
384,0.0028982032638148994
385,0.0028982022198661378
386,0.0028981995940540865
387,0.0028981970478059132
388,0.0028981947968717142
389,0.0028981983348385825
390,0.0028982005939554227
391,0.0028981942677895997
392,0.002898192402968027
393,0.0028981947436394553
394,0.002898191641078363
395,0.002898198949945284
396,0.002898200865474812
397,0.0028981953468553596
398,0.0028981954018120204
399,0.0028981925857703423
400,0.002898187537339107
401,0.0028982005080753635
402,0.00289819639525483
403,0.00289818984972297
404,0.0028981979138325543
405,0.002898189299290874
406,0.002898192000256675
407,0.002898197504020508
408,0.00289819752134595
409,0.0028981949211374413
410,0.0028981907222125755
411,0.0028981978260322573
412,0.002898193835855794
413,0.002898195664344561
414,0.002898195887663967
415,0.002898197564245843
416,0.0028981960957395656
417,0.002898194719526745
418,0.0028981995411482084
419,0.0028981976897634585
420,0.0028981968465643
421,0.0028982041757180704
422,0.0028982024858963144
423,0.002898202202401965
424,0.0028982032638148994
425,0.0028982022198661378
426,0.0028981995940540865
427,0.0028981970478059132
428,0.0028981947968717142
429,0.0028981983348385825
430,0.0028982005939554227
431,0.0028981942677895997
432,0.002898192402968027
433,0.0028981947436394553
434,0.002898191641078363
435,0.002898198949945284
436,0.002898200865474812
437,0.0028981953468553596
438,0.0028981954018120204
439,0.0028981925857703423
440,0.0028981880067485426
441,0.002898200451040652
442,0.00289819815812631
443,0.002898189714534938
444,0.0028981980603646233
445,0.0028981930601750154
446,0.002898191581598377
447,0.002898197438944171
448,0.0028981976067319532
449,0.0028981947004186096
450,0.0028981907222125755
451,0.0028981978260322573
452,0.002898193835855794
453,0.002898195664344561
454,0.002898195887663967
455,0.002898197564245843
456,0.0028981960957395656
457,0.002898194719526745
458,0.0028981995411482084
459,0.0028981976897634585
460,0.0028981968465643
461,0.0028982041757180704
462,0.0028982024858963144
463,0.002898202202401965
464,0.0028982032638148994
465,0.0028982022198661378
466,0.0028981995940540865
467,0.0028981970478059132
468,0.0028981947968717142
469,0.0028981983348385825
470,0.0028982005939554227
471,0.0028981942677895997
472,0.002898192402968027
473,0.0028981947436394553
474,0.002898191641078363
475,0.002898198949945284
476,0.002898200865474812
477,0.0028981953468553596
478,0.0028981954018120204
479,0.0028981925857703423
480,0.0028981880067485426
481,0.002898200451040652
482,0.00289819815812631
483,0.002898189714534938
484,0.0028981980603646233
485,0.0028981930601750154
486,0.002898191581598377
487,0.002898197438944171
488,0.0028981976067319532
489,0.0028981947004186096
490,0.002898190877078746
491,0.0028981977891578098
492,0.0028981938166240265
493,0.002898195839647075
494,0.0028981957747847118
495,0.0028981973872363614
496,0.002898195419035639
497,0.002898198761717281
498,0.0028981996309699436
499,0.0028981983537346304
